,Run No,Loss,Reg. Loss,Repeat,TS47,TS49,TS16,TS12,Cl*,H*,CH3CH2*,CH2CH2*,ClCH2CH2*,ClCH2CH2Cl*
130,131,99.99992929623514,0.0,0,-31.12952149776998,3.9854268348753408,31.39116953968663,-16.94033832115501,25.51674555023388,-30.823957007066653,4.342076113561653,20.322698724309944,25.860159252993654,28.901573542351088
131,132,99.99706512216514,0.0,0,-8.637231202348254,-33.40249211429251,-13.540027406033097,-7.46278875606783,-4.95053183560092,-0.010238612434804395,6.128225861598068,23.57993855555204,1.959140287067072,-38.34798857115269
132,133,99.19866651450965,0.0,0,-13.388838408636747,27.25159039365691,-7.765860616424696,9.958529022721606,10.101775240925768,33.237982427921,7.548378243664416,-31.220811915512925,1.1292012162593892,-13.592089960193462
133,134,99.12484075364651,0.0,0,-16.27654322094774,33.86300856308125,18.793650617553965,38.75112056745388,20.987219821946596,1.845573600953884,-24.499931034680802,-16.24916696031707,35.75584480635173,-35.55029161521114
134,135,99.99992595175186,0.0,0,-6.554564522198866,-35.54514570014845,-39.074630328736305,-6.062189222708206,-37.80337073628787,-18.395644506478604,-36.62876352405148,36.868830932731555,23.90647534608113,10.92114332188703
135,136,99.95980986220704,0.0,0,-22.61903806930142,-6.54067489753475,7.280290995214038,19.521934338406325,3.839594115589371,-14.347135543222823,13.42236008445063,-3.2890124999987265,38.19097518223688,-9.10343250081376
136,137,99.59637173708803,0.0,0,-8.883271584198337,14.85585973347365,-11.754451564103498,26.338245984892467,-33.537283442141565,32.843598013571864,11.29236338019367,-19.173851313983107,-28.571004593123355,-33.05196632083436
137,138,99.99426271989708,0.0,0,8.957952905014722,6.9846408323566465,-16.867840171985065,12.533767757078913,-13.605716470514722,38.936458729300625,14.307185151312531,-28.479135566398163,3.0499285176742035,38.6724816736468
138,139,99.99999997803573,0.0,0,12.21480284673622,22.731387259234197,6.87943660122157,37.37152027716563,-10.396424359051505,-24.695130766490834,3.6236708828742863,7.563498109143353,29.317924804719397,1.7738379893634075
139,140,99.99999537840368,0.0,0,-15.730174390494636,16.149099520838995,30.44431817587838,19.67412705837507,4.450694283656809,-28.372716260633318,-19.673459395269113,-15.518959149912135,6.245410359867371,-13.92415762087268
140,141,99.68027890837064,0.0,0,8.607521700293361,-26.953325973137904,26.896038061664484,32.80142190418577,-4.481879533037741,8.171732289046588,8.565567938291764,-4.788603660203371,10.287037984877898,3.142016688538945
141,142,99.99870685483701,0.0,0,-9.52417931886643,6.312418328877584,28.71986433500993,11.912089831876543,12.90525560956955,-13.929135534224631,38.64261773930019,-18.60924706659152,-6.94734134925362,-36.55132171191635
142,143,67.02221352048619,0.0,0,-24.31521593414253,-25.707308559704188,32.58471976407962,-36.87704348451619,33.84787279682155,4.635929459243961,-18.532506891917304,14.021237038181013,27.78342032436099,-27.875092064919233
143,144,99.99999998928205,0.0,0,33.809674245827466,38.74804094612303,-3.347616319864187,-25.89717228047114,-26.48588158871135,39.313547006389356,-14.317418376444223,-10.224067674316572,19.31341780544146,25.57867067169586
144,145,99.99999999932993,0.0,0,10.983982692429706,21.179105626440638,-21.026563069090734,-9.037406852409163,-34.47974693092775,-32.027211172321266,-21.636282718182297,-1.4603330348171681,35.57842201193904,-32.02039347172495
145,146,99.99967359896428,0.0,0,-13.85717535644688,-34.34541790973573,-27.1065335443043,-19.930093649457476,-21.715551016493674,-17.325276709337203,-32.72262628695067,-32.306255165551434,-27.50078657664911,-26.938345061211702
146,147,32.69756917596109,0.0,0,-39.83319119811897,-24.080558302095916,36.337924727602484,1.3686631544129853,12.157129177998783,17.951888857400547,-37.33448214191208,-29.748769520677058,-13.685153484137665,6.304000700939902
147,148,99.71641471912717,0.0,0,-20.835690867530467,-27.23614579001938,-20.229410084599444,15.56440718947946,-25.187840124028483,8.653807486516733,3.0393858772418554,-30.848467206235263,2.10137561699991,-9.797703193019679
148,149,99.99954719364074,0.0,0,-6.92460107282043,0.5721887130979937,-18.809604372667636,27.269090985329157,-10.519709585406986,-14.777543584135234,-6.726418623381107,9.433362525843293,-39.84129301030773,-36.15314203455171
149,150,99.99989732100532,0.0,0,31.574113508002725,-10.722213676188844,29.89383400562015,-21.49428100690924,13.845244934146805,8.967997420804096,-9.832568789694363,16.911295376968532,33.45978672318191,30.68526558926392
150,151,87.68824192494176,0.0,0,-20.193092960599547,25.29458786053047,34.06027599689932,27.052648298100067,36.184863238676556,38.10456828576234,21.944182666934758,-36.17052820533109,21.235175473508235,-5.744349260512038
151,152,99.99999998640118,0.0,0,31.061536079678504,8.984631884384953,-5.030898935342172,-36.16864415424514,17.66245982577631,0.45391724718427184,17.85279798018525,-20.796260568813395,-21.189085110593012,-14.679967581629857
152,153,99.99619486621562,0.0,0,-10.59285598073107,-38.812695369712245,-18.410884963226938,-26.592259270253585,-4.008206658328078,33.78044098484831,31.063614263866356,36.17612768303425,-33.35746821533867,27.034968007695028
153,154,99.99999999995033,0.0,0,26.092585174213696,33.062304307161355,-29.297967124612928,29.17234198710399,-0.17813307568493286,-29.470927601265302,-14.959618300756944,-26.15590367494135,-24.77722822463556,16.073962236111363
154,155,99.99999999373904,0.0,0,-10.004263977533341,-4.724722295988073,-9.628860402869996,-8.407003622010038,-10.998119756761643,-38.22084258952964,-27.308565732810163,-10.550265319038932,7.854148384595376,-7.908717706659807
155,156,99.99968909444229,0.0,0,22.608125454345327,10.369896325415347,25.06418309104444,-20.995082923088656,-1.993369646839625,15.971243631400291,-38.52539962892737,5.878859411501111,8.808908604613123,17.05734316985965
156,157,99.99999999645695,0.0,0,2.825772102231845,24.190435647200843,21.328659258241117,-10.021539041817292,-38.52324915441981,-32.9018662276374,18.419015037691096,10.897706665283593,34.36905547787548,-16.355631852386306
157,158,99.99999999963981,0.0,0,7.462826169849151,1.7945762972681578,-26.06943720094826,1.9809895126773043,-3.250038979515047,-34.98446757426334,-1.068655443964964,25.560296886028695,-18.79474545723077,-28.506742989884998
158,159,99.99938437859036,0.0,0,13.871392981599172,28.81129704806517,-31.530417733327816,8.548122277509556,20.023742890135587,3.8462817148815844,1.14922725937884,-5.23011832738559,7.33193782507275,-11.73001135807636
159,160,99.99434162262887,0.0,0,-31.619929552301166,-5.120201781544573,13.824596503519757,6.54936285269487,27.084295827959835,-22.639042992056908,-6.157193815684387,6.326190771602249,-34.45458325817623,-0.09020909359396967
160,161,99.99990140521807,0.0,0,-1.2026158147600654,-23.16864524005802,17.956220914551324,-29.61048658465667,3.152708249233129,-15.2095825798129,-24.247593550375115,-0.9809742918076196,26.250174151324586,28.13073227394655
161,162,99.99999958927732,0.0,0,25.1384218396946,35.053712301109556,14.429892578005905,-9.641612013197339,-5.260012044593616,-12.491870989868016,14.639896137788845,3.0109069825941646,3.979283799275059,-19.04982606673286
162,163,99.93133235636395,0.0,0,-27.675256520911784,-26.02007760345855,-25.896120642680657,-14.942441742275335,37.53974844029226,-5.605370888165247,7.737735678180016,9.164322455634704,-27.76299525249368,27.58940754433452
163,164,99.99999824244668,0.0,0,23.762515371075324,-14.038147598825503,6.361641194365518,-32.0911287881827,-28.262924436818686,2.994700297927338,4.414427325827944,0.12873151998810073,-32.590131876350505,-12.856841158184839
164,165,99.99996654232723,0.0,0,-16.45766865309843,13.401129753407368,-28.534912075049895,-38.92307095373228,-9.542273839908383,-12.311886404882507,32.00463583576396,-37.394044355176675,-4.918592267557969,36.04558630458368
165,166,98.75252424296659,0.0,0,-25.691904506178005,-25.18951257308145,-35.18867740479168,14.510722585040234,-5.811764848200447,-4.254248771852708,-27.138931342362735,8.396778004762915,27.551626560543383,34.59640341165317
166,167,99.79806144024747,0.0,0,-15.425877616948192,-29.073046421616688,34.987020021226144,-7.109080983633618,7.9399075640071715,-7.530105474869032,32.62023182360315,-0.7695904482231555,-6.628427066388042,-4.258018859540172
167,168,99.9979784290502,0.0,0,-33.073055036271136,-33.61308946799989,29.56116673338977,11.036554872907011,17.556202732964834,-25.345358239999243,-17.09035208993326,33.05076640667214,-16.931308086073035,28.55997836959405
168,169,99.99664717703598,0.0,0,10.447277051738823,7.432414262967235,33.50805287503992,-25.383376248445053,14.805897516359977,34.19973644051913,22.223130121485966,-34.11480440784693,30.96662669160591,-33.66126847940399
169,170,99.99999999499674,0.0,0,27.23616388627792,-26.499388873145904,11.468964439573568,-19.508474531615853,-23.293515447569693,-20.027255553345384,26.956105881839832,28.87118893418807,-6.196154682312979,-12.52107679229426
170,171,99.99944670427406,0.0,0,-21.55221717986651,39.409203412693785,-35.226961814785135,-0.705252518577197,26.394670977987232,-22.037839186518887,-2.2838808011752505,-36.41406398114064,-5.574104006623379,-34.394977607936355
171,172,99.99999999995738,0.0,0,37.5200558737548,0.35593093657895025,1.6957644176551057,-7.640717981593141,8.449367543925888,-24.062463828427525,37.19299124740081,12.894553639464156,9.323698553863515,-5.203461396507279
172,173,99.99999655697886,0.0,0,6.5710660398787795,-22.395854295465906,-8.671872269671187,-27.55564347970239,-25.74707867302795,18.48953986813101,36.229554210756945,3.252566264214991,-33.17346606622862,-39.78447330639866
173,174,99.73116658389367,0.0,0,-35.19204794646408,29.785955052364727,-7.224607243257303,-26.058353822465385,15.723152977527064,-2.4136267739921067,16.990780368994713,-13.198482531036259,-21.900059727909984,7.939115217485899
174,175,99.0175728939403,0.0,0,-18.409859986291885,-23.346485295755233,-15.96778818914865,36.739088405614396,-8.940891746725008,23.83793885336317,-28.24883032826876,1.7379445374864986,-1.8715894743330708,-3.9875611698177806
175,176,99.99999694422895,0.0,0,1.0048244110095723,-5.731360647637445,-14.42187662400002,-37.434328292189235,-36.23674527889549,11.401272276217156,-16.476920636355118,12.258031359634174,16.035599288328953,8.397080349465924
176,177,99.99691872886083,0.0,0,0.6681400127744652,31.8208223524899,26.099244585624078,-39.24875302544362,-31.545968336781307,19.797529862996434,-25.681364528797086,-39.3765240686217,24.011084696048954,-38.84874299862823
177,178,99.99983649841593,0.0,0,-11.511407177706591,-27.65001534201764,21.139972214092566,8.235969250830308,4.9173505113944245,-19.401099962655785,-30.793786689779665,5.50122826234778,32.89717885030832,-2.240536376031045
178,179,99.99999999957197,0.0,0,26.66040304372339,12.146393338667863,-11.474093725070396,21.604279601257666,31.55016154491173,-25.053382761102505,35.365468065680545,34.49239597946789,-0.26961311707640334,-0.9314283315674885
179,180,98.83111063247091,0.0,0,-12.508459648992293,5.792678513208472,-38.28782240317424,21.5120809348479,0.18779161142396816,31.139050683695757,-10.862840063922864,-16.975788003785578,-7.727018516093274,22.833713220574623
180,181,99.52744478743206,0.0,0,-27.23347777861266,32.68963393794563,15.918623435014688,28.600958002359306,-37.04092926520579,30.541296962393233,-35.2984495246155,-20.843592418283066,-26.080153895305585,13.895844785003028
181,182,99.99999980925149,0.0,0,-2.3425572008503153,-7.098641586205481,17.540778308514916,20.973861917628668,35.64695076812525,-27.81324799089468,-32.394419370809764,-19.53011193995643,-8.204831403277918,22.63249413691647
182,183,99.89515614635769,0.0,0,-26.742181783950137,-7.9262462230528925,1.2253373773825302,-38.58673388601079,-31.8439969143435,-3.4192655002316528,-39.433078079053146,16.78378824273991,13.776402648163554,14.32039782231935
183,184,99.99999429009213,0.0,0,4.921338268683435,27.132062610464914,-30.480558563539184,-18.493010052454792,13.415195088055881,15.188728029191182,1.3892447811543533,6.675538103607465,-1.1119485303892134,-28.327354859467697
184,185,99.99998181428172,0.0,0,-31.442049754830578,3.15879402780304,-33.35201771264745,5.868989060209977,22.5127380352573,-33.592569519129036,-1.7392842895959646,38.64157909643187,-9.2821686595261,-25.603811286550464
185,186,89.26249810843441,0.0,0,-5.373735154982427,3.553502203272245,-10.271148194554094,29.856323049618354,24.073495764750405,36.430124349054324,14.83790676658289,11.835980519319762,-23.967410414049095,17.663967515435708
186,187,99.99958161107818,0.0,0,-14.681807085737798,-8.256995533067823,-33.77275981523202,-18.83937496613227,32.63387664520181,-17.87499944860318,24.52464556538429,-30.562607436721343,36.07742358308953,9.128448759287586
187,188,99.97723084359775,0.0,0,-5.178802182932799,4.449181908620872,-3.9825862944968975,3.2460412163867716,35.44057336387952,27.096953371882833,23.951464390526326,7.137397650425463,-36.39885186918754,-3.388586603928971
188,189,99.69655710735779,0.0,0,-33.50406089634097,-18.732806682720152,16.284141831327844,-33.918682706135606,-22.01952248580392,-0.5713831629098678,27.92425164137876,-16.658586054932805,18.596078124897694,-31.632506625746558
189,190,99.82185903159939,0.0,0,-17.00622862179425,-19.909076105486125,-12.041433359017258,32.54610978448284,-15.549515958500258,18.22952114766614,-12.279161307483957,37.867315595500315,-15.878192804831755,-20.675422314347017
190,191,99.78812868954509,0.0,0,-4.648567762699763,-3.0522400297552394,22.8334136828247,-11.349257759134868,28.013057546385042,23.275834960076637,33.017514996665525,38.216719629113086,20.77406124621696,-22.336907972051787
191,192,99.99999999999892,0.0,0,38.73593628407906,12.454445261699256,24.262816131609895,-32.773385407458356,39.91859554685247,-30.56035587694165,-8.28188448224006,-29.41965042543466,-37.22216209760367,-21.930627931685148
192,193,99.99997553398966,0.0,0,30.55814018951787,-12.976438475535623,29.173105563185942,-24.71843750990675,21.25831417248591,18.952213630883854,-20.02525264747636,4.480072846564404,-32.15328865719934,-32.43007681184026
193,194,99.99346380736337,0.0,0,0.1303239866452799,-19.460404961111685,38.7267015857507,13.743231965605176,-29.75811355961038,-6.449866909458187,16.30956649998258,18.40406898250471,-25.68690023408633,2.24019558210982
194,195,99.99999999728566,0.0,0,39.94565763790561,-17.3923670711152,-37.3222399369089,-12.896501227591063,-14.89827761976948,35.01028463653657,15.990766464778346,-21.83965050705155,35.11521982046892,1.1807102772135494
195,196,99.99950185067154,0.0,0,31.934700819941526,-11.41310167042938,22.60231175471595,25.941695189166566,-9.803381939993226,10.353986607535226,36.570289764794055,35.47372384873253,24.642976757405833,31.56721132763448
196,197,99.99992510054567,0.0,0,12.561600643621759,-21.053377342459505,9.681373529748036,-20.523908852734902,28.43327595547879,-2.0928891231410844,39.673651022470324,27.296623366936345,37.16250415838468,18.013772506122834
197,198,99.53875831591186,0.0,0,-20.66960407529199,-31.214694988623716,11.738947768149124,13.355549361077898,1.9775570511135214,25.957975808061178,-17.7981923321196,28.69575511493855,-14.641961252444009,-39.520759404366046
198,199,99.38698768141413,0.0,0,-25.47990066418644,30.782155995702865,-18.212548662901554,22.32311154492603,-20.824445409052114,36.20505989870284,24.861631668732954,-12.046788596574466,-19.719249388097477,-38.49994227402201
199,200,99.99999240253989,0.0,0,6.894031054674471,-16.72198500559652,-36.220035146608026,-15.408787476813885,2.6473383477311643,12.157189199176642,5.002847769419283,25.158034723459465,-35.150330673952034,15.955198597570586
200,201,57.27810714190002,0.0,0,-34.44346618652344,16.59343719482422,-27.207279205322266,21.295387268066406,9.853042602539062,35.66223907470703,40.0,-1.0719413757324219,-27.076963424682617,16.536029815673828
201,202,49.27537087691475,0.0,0,-29.310504913330078,19.56130599975586,-40.0,27.079490661621094,13.54876708984375,30.674728393554688,40.0,10.411857604980469,-28.251449584960938,25.64635467529297
202,203,91.0516930181107,0.0,0,-13.020105361938477,7.97174072265625,-40.0,40.0,11.199974060058594,35.03820037841797,40.0,5.409797668457031,-20.448009490966797,-20.117786407470703
203,204,94.61027304099215,0.0,0,-40.0,4.174198150634766,-40.0,-18.878650665283203,19.391246795654297,31.599830627441406,40.0,4.608306884765625,-28.229209899902344,39.617767333984375
204,205,99.99998318059549,0.0,0,-26.855361938476562,29.307525634765625,-29.287887573242188,-21.89878273010254,20.365570068359375,-31.420631408691406,-7.307216644287109,40.0,-27.337417602539062,40.0
205,206,41.87988359464366,0.0,0,-40.0,40.0,15.777435302734375,40.0,9.691200256347656,35.66520690917969,40.0,6.700634002685547,-25.224712371826172,32.03461456298828
206,207,49.456344536934054,0.0,0,-40.0,-40.0,40.0,-0.687255859375,15.565673828125,40.0,-40.0,-35.997779846191406,-19.70623016357422,40.0
207,208,63.39431202960496,0.0,0,-40.0,-40.0,40.0,-40.0,18.17459487915039,40.0,-40.0,-29.116802215576172,-17.606651306152344,-40.0
208,209,69.65390925470248,0.0,0,-40.0,-40.0,40.0,40.0,8.758766174316406,2.728076934814453,-40.0,-35.95854187011719,-16.73856544494629,-34.506221771240234
209,210,100.0,0.0,0,40.0,-6.657085418701172,-40.0,25.248779296875,22.567214965820312,-40.0,39.24481964111328,40.0,5.493598937988281,-6.736133575439453
210,211,17.304032831777562,0.0,0,-40.0,-40.0,40.0,40.0,16.26746368408203,40.0,-40.0,-26.101863861083984,-15.391185760498047,40.0
211,212,17.492495414483198,0.0,0,-40.0,-40.0,40.0,40.0,15.815345764160156,40.0,16.233108520507812,-28.167224884033203,-15.693559646606445,40.0
212,213,24.877416929976743,0.0,0,-40.0,-40.0,40.0,40.0,18.54138946533203,40.0,-22.50332260131836,-29.75733184814453,-11.188325881958008,40.0
213,214,19.120540715460727,0.0,0,-40.0,-40.0,3.3346519470214844,40.0,16.36339569091797,40.0,-17.044384002685547,-27.860729217529297,-16.723634719848633,40.0
214,215,18.41080755569872,0.0,0,-40.0,2.2076416015625,39.75762176513672,40.0,16.329044342041016,40.0,-18.237573623657227,-28.142702102661133,-17.11444854736328,40.0
215,216,60.7736731770514,0.0,0,-40.0,-40.0,39.205039978027344,40.0,20.92844009399414,40.0,-10.50289535522461,-27.21837615966797,-18.564178466796875,40.0
216,217,38.641511404137404,0.0,0,-40.0,-26.104721069335938,30.623443603515625,40.0,10.692573547363281,40.0,-20.24683380126953,-28.242538452148438,-13.873954772949219,40.0
217,218,81.01741057850859,0.0,0,-40.0,-2.1624908447265625,11.69891357421875,20.948223114013672,17.065082550048828,40.0,-40.0,-28.343708038330078,-13.152702331542969,40.0
218,219,27.722480435185894,0.0,0,-40.0,-40.0,40.0,40.0,12.148956298828125,15.855354309082031,-3.7480697631835938,-27.777359008789062,-17.78519058227539,40.0
219,220,21.006702563667652,0.0,0,-40.0,-40.0,40.0,40.0,13.413726806640625,40.0,-3.460163116455078,-27.62367057800293,-16.4031982421875,-2.9097023010253906
220,221,78.37090695258028,0.0,0,-20.921003341674805,-40.0,40.0,40.0,14.62459945678711,40.0,-18.149093627929688,-29.594810485839844,-15.796091079711914,30.490402221679688
221,222,21.45580061822599,0.0,0,-40.0,-40.0,40.0,40.0,12.144798278808594,40.0,23.01508331298828,-21.443893432617188,-15.015954971313477,40.0
222,223,35.24001628369827,0.0,0,-40.0,-40.0,40.0,40.0,10.341724395751953,40.0,-14.506340026855469,-21.637924194335938,-20.61787223815918,36.91508483886719
223,224,13.621427450979775,0.0,0,-40.0,-40.0,40.0,40.0,15.171894073486328,22.049118041992188,0.2633209228515625,-24.657821655273438,-12.685815811157227,20.834903717041016
224,225,74.20944318005738,0.0,0,-40.0,40.0,2.7342758178710938,40.0,12.766441345214844,40.0,40.0,6.802120208740234,-31.272579193115234,-40.0
225,226,99.99999997146153,0.0,0,-19.403200149536133,-40.0,-40.0,-40.0,35.5919189453125,-40.0,40.0,16.682720184326172,-40.0,40.0
226,227,16.358842319620425,0.0,0,-40.0,-40.0,40.0,40.0,14.386390686035156,21.261459350585938,40.0,-26.838912963867188,-10.388908386230469,40.0
227,228,14.237366606280915,0.0,0,-40.0,-40.0,40.0,40.0,14.669486999511719,40.0,40.0,-25.610023498535156,-11.909952163696289,1.5342483520507812
228,229,21.03866812596925,0.0,0,-40.0,-40.0,40.0,6.2983245849609375,13.031585693359375,40.0,39.13053894042969,-26.69799041748047,-13.318330764770508,31.76940155029297
229,230,15.244854064145319,0.0,0,-40.0,-40.0,11.171661376953125,40.0,14.078880310058594,26.604469299316406,40.0,-25.526287078857422,-14.481889724731445,18.63815689086914
230,231,13.05754333799048,0.0,0,-40.0,-40.0,40.0,40.0,14.850685119628906,40.0,20.56066131591797,-24.11813735961914,-11.070743560791016,28.25360107421875
231,232,26.179962071743386,0.0,0,-40.0,-40.0,40.0,40.0,12.085155487060547,40.0,40.0,-26.66070556640625,-13.326948165893555,21.076183319091797
232,233,36.43278392909926,0.0,0,-40.0,-40.0,15.442562103271484,40.0,17.457218170166016,35.29834747314453,40.0,-23.10860252380371,-10.854286193847656,40.0
233,234,98.26387387731415,0.0,0,-40.0,40.0,-24.93128204345703,40.0,10.096931457519531,-15.601377487182617,40.0,5.74395751953125,-22.527406692504883,40.0
234,235,13.885121233185169,0.0,0,-40.0,-40.0,40.0,40.0,15.076976776123047,16.49199676513672,19.182159423828125,-25.2613525390625,-13.57931900024414,6.302791595458984
235,236,14.957392457532944,0.0,0,-40.0,-2.9289016723632812,40.0,40.0,14.367923736572266,26.048828125,39.98955535888672,-25.842586517333984,-15.684854507446289,13.358367919921875
236,237,19.266410413046565,0.0,0,-40.0,-40.0,40.0,23.961750030517578,16.183547973632812,12.271514892578125,40.0,-28.941795349121094,-13.513076782226562,9.672504425048828
237,238,14.008739221293975,0.0,0,-40.0,-27.20538902282715,40.0,40.0,14.77276611328125,26.832481384277344,15.986000061035156,-25.459041595458984,-14.03475570678711,17.746810913085938
238,239,31.425012479886618,0.0,0,-40.0,35.80247497558594,40.0,40.0,12.140998840332031,40.0,40.0,-29.4031982421875,-22.059680938720703,26.077774047851562
239,240,13.257746233867824,0.0,0,-40.0,-13.172901153564453,40.0,40.0,14.016719818115234,40.0,40.0,-22.730466842651367,-17.905263900756836,-20.89118194580078
240,241,12.442722196164393,0.0,0,-40.0,-12.738555908203125,-3.1679458618164062,40.0,13.527458190917969,40.0,40.0,5.235370635986328,-24.046361923217773,17.173019409179688
241,242,26.339557722205985,0.0,0,-40.0,-12.471992492675781,11.39813232421875,15.958503723144531,11.580154418945312,40.0,40.0,3.8769149780273438,-23.269168853759766,0.9589576721191406
242,243,21.085079408162777,0.0,0,-40.0,-40.0,40.0,40.0,16.690711975097656,10.85219955444336,22.46686553955078,-29.587665557861328,-4.733909606933594,-20.235437393188477
243,244,17.235960518637235,0.0,0,-40.0,-37.036346435546875,-17.496124267578125,40.0,13.452919006347656,40.0,40.0,-25.38473129272461,-20.94158363342285,-7.783313751220703
244,245,13.545472209417326,0.0,0,-40.0,-20.899940490722656,13.792282104492188,40.0,14.274261474609375,40.0,24.840614318847656,-24.2412109375,-19.58989143371582,18.51327896118164
245,246,35.81539054050295,0.0,0,-40.0,-40.0,2.0879440307617188,40.0,13.653533935546875,40.0,40.0,-19.70380401611328,-17.675790786743164,-36.13645553588867
246,247,27.915987134790612,0.0,0,-40.0,-40.0,-30.2381649017334,40.0,13.807113647460938,25.947982788085938,40.0,-30.666423797607422,-20.470291137695312,40.0
247,248,19.842645283634,0.0,0,-40.0,-3.3470535278320312,15.816059112548828,40.0,15.123550415039062,40.0,40.0,-28.817182540893555,-20.221885681152344,-25.220531463623047
248,249,34.84032832771318,0.0,0,-40.0,-40.0,6.021709442138672,8.439899444580078,13.010017395019531,40.0,40.0,-27.329879760742188,-20.327882766723633,8.794422149658203
249,250,13.302515583464075,0.0,0,-40.0,9.920951843261719,40.0,40.0,14.377769470214844,40.0,9.127616882324219,-24.132490158081055,-19.165571212768555,4.1739654541015625
250,251,99.99999962932931,0.0,0,2.2429962158203125,40.0,-21.580507278442383,-40.0,17.33922576904297,-13.762910842895508,-6.578044891357422,40.0,-11.429668426513672,40.0
251,252,99.99994291155238,0.0,0,-40.0,-40.0,40.0,40.0,16.555789947509766,-35.67070388793945,-3.070026397705078,-31.566328048706055,-6.016658782958984,40.0
252,253,60.315775127831294,0.0,0,-40.0,-40.0,-28.765594482421875,40.0,13.685134887695312,40.0,-33.41151428222656,-27.697248458862305,-24.267532348632812,9.63168716430664
253,254,12.164824597486925,0.0,0,-40.0,11.192459106445312,40.0,40.0,14.081390380859375,40.0,40.0,-20.607858657836914,-19.94561195373535,33.76515197753906
254,255,99.99989049821683,0.0,0,-27.692241668701172,-37.41164779663086,-40.0,-40.0,13.577224731445312,-10.554157257080078,12.277202606201172,40.0,16.168365478515625,40.0
255,256,25.486595610868253,0.0,0,-40.0,-40.0,40.0,21.178558349609375,15.688629150390625,32.47349548339844,31.937469482421875,-29.185829162597656,-7.915149688720703,-32.489601135253906
256,257,15.750771295672658,0.0,0,-35.706031799316406,10.352256774902344,0.9935531616210938,40.0,14.85103988647461,40.0,40.0,3.738880157470703,-23.754308700561523,33.279640197753906
257,258,28.07779184007888,0.0,0,-40.0,-40.0,40.0,40.0,17.52264404296875,40.0,40.0,-25.415512084960938,0.845001220703125,-7.798610687255859
258,259,288568.9120785832,0.0,0,-40.0,-40.0,40.0,-40.0,37.80146789550781,40.0,-13.022783279418945,6.5988311767578125,40.0,-12.158618927001953
259,260,99.72409881188433,0.0,0,-18.668903350830078,-19.854293823242188,29.743942260742188,-35.026363372802734,32.32301330566406,-7.7989501953125,-20.268096923828125,16.443771362304688,23.865184783935547,-32.77729034423828
260,261,94.73472913566823,0.0,0,-22.255149841308594,-20.182466506958008,31.118881225585938,-34.012847900390625,32.36146545410156,-4.234165191650391,-17.288429260253906,15.674957275390625,25.85590362548828,-24.944293975830078
261,262,14.996153663648363,0.0,0,-36.9511833190918,-21.187397003173828,18.511539459228516,25.50782012939453,14.70327377319336,34.932647705078125,7.530780792236328,-18.245738983154297,-18.764087677001953,15.307174682617188
262,263,19.433844477510355,0.0,0,-36.47181701660156,-27.079090118408203,26.658798217773438,25.060928344726562,14.282493591308594,34.113502502441406,5.1649017333984375,-20.708066940307617,-14.440805435180664,14.860214233398438
263,264,22.938893523625353,0.0,0,-34.08055114746094,-15.300064086914062,13.695915222167969,26.266769409179688,14.723590850830078,35.20892333984375,9.745574951171875,-15.191879272460938,-20.65973663330078,14.831958770751953
264,265,20.686785139925636,0.0,0,-35.728485107421875,-25.25335693359375,24.334510803222656,24.37554931640625,14.446605682373047,34.41465759277344,4.478359222412109,-20.014671325683594,-15.69232177734375,14.681037902832031
265,266,26.132349083460902,0.0,0,-33.17974090576172,-14.41276741027832,13.169342041015625,25.63538360595703,14.763923645019531,35.111846923828125,10.017570495605469,-14.842958450317383,-20.816482543945312,13.928421020507812
266,267,99.99982908994042,0.0,0,2.60772705078125,0.6723442077636719,2.397480010986328,-3.937763214111328,25.526954650878906,-11.61126708984375,13.305431365966797,2.530803680419922,32.849822998046875,0.9996070861816406
267,268,99.99981895159428,0.0,0,1.2100028991699219,-1.2202911376953125,1.6031074523925781,-5.8833465576171875,27.02629852294922,-12.099802017211914,11.258472442626953,0.32602691650390625,31.84320831298828,-0.17912673950195312
268,269,99.99933232214991,0.0,0,2.6012420654296875,7.707599639892578,5.854282379150391,3.4736404418945312,20.851165771484375,-9.224822998046875,7.877433776855469,2.0573463439941406,33.31379699707031,-2.219951629638672
269,270,34.26310065295368,0.0,0,-32.828208923339844,-24.674072265625,24.625778198242188,23.471721649169922,14.018062591552734,33.34503173828125,3.741992950439453,-18.568326950073242,-14.35409164428711,13.964805603027344
270,271,99.99921267099484,0.0,0,-2.368518829345703,-6.386016845703125,3.6023712158203125,-10.486162185668945,29.320220947265625,-9.103029251098633,-0.11737442016601562,-1.6233406066894531,27.88092803955078,-9.003660202026367
271,272,28.44879401888692,0.0,0,-32.78586959838867,-19.054624557495117,18.43829345703125,23.376625061035156,14.837654113769531,34.57062530517578,6.063495635986328,-16.972206115722656,-18.720401763916016,13.147361755371094
272,273,99.99982881278473,0.0,0,2.308727264404297,3.712696075439453,2.1014366149902344,-2.2196884155273438,23.653488159179688,-12.002708435058594,12.898792266845703,2.357555389404297,32.99922180175781,0.9687385559082031
273,274,99.99805760491562,0.0,0,4.823970794677734,9.578784942626953,8.120479583740234,5.330577850341797,14.610260009765625,-4.6837921142578125,1.5142364501953125,0.03131866455078125,32.22798156738281,-2.5569076538085938
