,N2(T),N(T),H(T),NH3(T),NH2(T),NH(T),N2(S),N(S),H(S),NH3(S),NH2(S),NH(S),TS4_N2(T),TS4_N2(S),loss
99,-3.5477555356919765,1.7241459991782904,1.69330102391541,-1.5360494703054428,-3.393015619367361,-4.534448180347681,4.1841760743409395,-3.4591432381421328,-3.33048939704895,2.718698363751173,2.3204873688519,3.7907496467232704,-3.665066845715046,-3.9322278555482626,0.0680119672442647
100,-3.5477555356919765,1.7241459991782904,1.69330102391541,-1.5360494703054428,-3.393015619367361,-4.534448180347681,4.1841760743409395,-3.4591432381421328,2.0036861579865217,-4.1859806422144175,2.3204873688519,3.7907496467232704,-3.665066845715046,-3.9322278555482626,0.061958481231609575
101,-3.5477555356919765,1.7241459991782904,1.69330102391541,-1.5360494703054428,-3.393015619367361,-4.534448180347681,4.1841760743409395,-3.4591432381421328,2.0036861579865217,2.718698363751173,1.0479862336069345,3.7907496467232704,-3.665066845715046,-3.9322278555482626,0.06255347457165346
102,-3.5477555356919765,1.7241459991782904,1.69330102391541,-1.5360494703054428,-3.393015619367361,-4.534448180347681,4.1841760743409395,-3.4591432381421328,2.0036861579865217,2.718698363751173,2.3204873688519,4.264285424724221,-3.665066845715046,-3.9322278555482626,0.061893192545223054
103,-3.5477555356919765,1.7241459991782904,1.69330102391541,-1.5360494703054428,-3.393015619367361,-4.534448180347681,4.1841760743409395,-3.4591432381421328,2.0036861579865217,2.718698363751173,2.3204873688519,3.7907496467232704,1.7682334035634995,-3.9322278555482626,0.061958843468394684
104,-3.5477555356919765,1.7241459991782904,1.69330102391541,-1.5360494703054428,-3.393015619367361,-4.534448180347681,4.1841760743409395,-3.4591432381421328,2.0036861579865217,2.718698363751173,2.3204873688519,3.7907496467232704,-3.665066845715046,-2.171768508851528,0.06776601397945817
105,-3.5477555356919765,-1.3801438175141811,-3.750057928264141,-2.756671030074358,2.221640422940254,0.1513942237943411,4.841510644182563,0.9816497098654509,-3.33048939704895,-4.1859806422144175,1.0479862336069345,4.264285424724221,1.7682334035634995,-2.171768508851528,0.056502730982231866
106,1.212330786511302,1.7241459991782904,-3.750057928264141,-2.756671030074358,2.221640422940254,0.1513942237943411,4.841510644182563,0.9816497098654509,-3.33048939704895,-4.1859806422144175,1.0479862336069345,4.264285424724221,1.7682334035634995,-2.171768508851528,0.056502730982231866
107,1.212330786511302,-1.3801438175141811,1.69330102391541,-2.756671030074358,2.221640422940254,0.1513942237943411,4.841510644182563,0.9816497098654509,-3.33048939704895,-4.1859806422144175,1.0479862336069345,4.264285424724221,1.7682334035634995,-2.171768508851528,0.05650273102719402
108,1.212330786511302,-1.3801438175141811,-3.750057928264141,-1.5360494703054428,2.221640422940254,0.1513942237943411,4.841510644182563,0.9816497098654509,-3.33048939704895,-4.1859806422144175,1.0479862336069345,4.264285424724221,1.7682334035634995,-2.171768508851528,0.056502730982231866
109,1.212330786511302,-1.3801438175141811,-3.750057928264141,-2.756671030074358,-3.393015619367361,0.1513942237943411,4.841510644182563,0.9816497098654509,-3.33048939704895,-4.1859806422144175,1.0479862336069345,4.264285424724221,1.7682334035634995,-2.171768508851528,0.056502730982231866
110,1.212330786511302,-1.3801438175141811,-3.750057928264141,-2.756671030074358,2.221640422940254,-4.534448180347681,4.841510644182563,0.9816497098654509,-3.33048939704895,-4.1859806422144175,1.0479862336069345,4.264285424724221,1.7682334035634995,-2.171768508851528,0.056502730982231866
111,1.212330786511302,-1.3801438175141811,-3.750057928264141,-2.756671030074358,2.221640422940254,0.1513942237943411,4.1841760743409395,0.9816497098654509,-3.33048939704895,-4.1859806422144175,1.0479862336069345,4.264285424724221,1.7682334035634995,-2.171768508851528,0.05650272804048927
112,1.212330786511302,-1.3801438175141811,-3.750057928264141,-2.756671030074358,2.221640422940254,0.1513942237943411,4.841510644182563,-3.4591432381421328,-3.33048939704895,-4.1859806422144175,1.0479862336069345,4.264285424724221,1.7682334035634995,-2.171768508851528,0.07318217454479878
113,1.212330786511302,-1.3801438175141811,-3.750057928264141,-2.756671030074358,2.221640422940254,0.1513942237943411,4.841510644182563,0.9816497098654509,2.0036861579865217,-4.1859806422144175,1.0479862336069345,4.264285424724221,1.7682334035634995,-2.171768508851528,0.045523733785955166
114,1.212330786511302,-1.3801438175141811,-3.750057928264141,-2.756671030074358,2.221640422940254,0.1513942237943411,4.841510644182563,0.9816497098654509,-3.33048939704895,2.718698363751173,1.0479862336069345,4.264285424724221,1.7682334035634995,-2.171768508851528,0.056521254883090566
115,1.212330786511302,-1.3801438175141811,-3.750057928264141,-2.756671030074358,2.221640422940254,0.1513942237943411,4.841510644182563,0.9816497098654509,-3.33048939704895,-4.1859806422144175,2.3204873688519,4.264285424724221,1.7682334035634995,-2.171768508851528,0.05522545050617707
116,1.212330786511302,-1.3801438175141811,-3.750057928264141,-2.756671030074358,2.221640422940254,0.1513942237943411,4.841510644182563,0.9816497098654509,-3.33048939704895,-4.1859806422144175,1.0479862336069345,3.7907496467232704,1.7682334035634995,-2.171768508851528,0.056343472814103436
117,1.212330786511302,-1.3801438175141811,-3.750057928264141,-2.756671030074358,2.221640422940254,0.1513942237943411,4.841510644182563,0.9816497098654509,-3.33048939704895,-4.1859806422144175,1.0479862336069345,4.264285424724221,-3.665066845715046,-2.171768508851528,0.05650273098301628
118,1.212330786511302,-1.3801438175141811,-3.750057928264141,-2.756671030074358,2.221640422940254,0.1513942237943411,4.841510644182563,0.9816497098654509,-3.33048939704895,-4.1859806422144175,1.0479862336069345,4.264285424724221,1.7682334035634995,-3.9322278555482626,0.051416372049373604
119,1.212330786511302,-1.3801438175141811,-3.750057928264141,-2.756671030074358,2.221640422940254,0.1513942237943411,4.841510644182563,0.9816497098654509,-3.33048939704895,-4.1859806422144175,1.0479862336069345,4.264285424724221,1.7682334035634995,-2.171768508851528,0.05650273098301628
